	revid	editor	datetime	title
3439	129436320	78.250.235.119	2016-09-09T14:12:18	Roland TB-303
3440	64222096	82.124.109.86	2011-04-10T22:43:01	Nanophilie
3441	138295906	88.219.191.67	2017-06-19T10:41:52	Eva Joly
3442	84785452	90.59.167.191	2012-10-31T09:41:36	Monsieur de Pourceaugnac
3443	59459645	82.229.227.1	2010-11-21T20:40:17	Assemblée constituante de 1789
3444	101512929	213.49.111.47	2014-02-23T07:03:28	François David (écrivain)
3445	143056021	207.162.116.1	2017-11-29T21:23:29	Cégep de Saint-Hyacinthe
3446	144760548	207.162.116.1	2018-01-23T12:02:23	Cégep de Saint-Hyacinthe
3447	144770685	207.162.116.1	2018-01-23T17:00:49	Cégep de Saint-Hyacinthe
3448	144770870	207.162.116.1	2018-01-23T17:04:49	Cégep de Saint-Hyacinthe
3449	58098887	88.201.1.30	2010-10-15T10:54:27	Liste de journaux à Bahreïn
3450	95712796	41.98.143.104	2013-08-10T20:20:16	Kherrata
3451	102635528	41.98.155.218	2014-04-04T20:22:08	Taourirt Ighil
3452	94666390	77.109.102.14	2013-07-03T19:31:40	Jumet
3453	103100921	92.151.134.144	2014-04-21T17:26:39	Rob Andrew
3454	70809248	188.40.242.163	2011-10-06T21:47:14	La Guerre des mondes (film, 2005)
3455	70809363	188.40.242.163	2011-10-06T21:49:30	La Guerre des mondes (film, 2005)
3456	112823570	88.219.191.121	2015-03-15T23:51:06	Révolution sexuelle
3457	112232921	109.208.47.44	2015-02-26T22:03:51	Hypnothérapie
3458	112233038	109.208.47.44	2015-02-26T22:06:27	Hypnothérapie
3459	115485472	88.171.81.129	2015-05-29T19:36:39	Agitprop
3460	84715671	90.59.167.191	2012-10-29T10:39:23	La Fille qui en savait trop
3461	88143609	199.254.238.215	2013-01-28T13:29:06	Étienne Chouard
3462	59828182	80.58.205.42	2010-12-03T11:10:33	François Besse
3463	119693345	78.250.160.96	2015-10-21T16:33:07	Bill Pullman
3464	96566165	78.250.124.56	2013-09-11T06:03:29	Respiration végétale
3465	75831736	88.198.100.230	2012-02-20T15:40:00	Modèle:Code
3466	70118145	77.197.161.147	2011-09-22T17:31:41	Donald Sutherland
3467	70117907	77.197.161.147	2011-09-22T17:26:44	Christian Slater
3468	78522174	80.14.139.251	2012-05-09T16:46:54	Discussion:Angela Merkel
3469	78635185	80.14.139.251	2012-05-13T07:18:06	Discussion:Angela Merkel
3470	124967942	88.219.191.28	2016-04-03T15:10:16	Famille Crozat
3471	137539367	90.57.131.189	2017-05-21T16:40:00	John Terry (football)
3472	137539420	90.57.131.189	2017-05-21T16:41:45	John Terry (football)
3473	100095869	99.181.134.125	2014-01-10T02:23:19	Carlo Rubbia
3474	89522086	185.13.224.51	2013-03-05T00:24:23	Damon Hill
3475	90146297	67.230.168.86	2013-03-14T16:01:37	Damon Hill
3476	92847220	77.233.104.137	2013-05-06T19:28:27	La Bastide-sur-l'Hers
3477	93537896	129.194.8.73	2013-05-28T13:08:42	Théorie du commerce international
3478	93537939	129.194.8.73	2013-05-28T13:10:02	Théorie du commerce international
3479	58853767	195.64.140.190	2010-11-05T22:53:28	IB
3480	142951230	86.68.66.24	2017-11-26T16:05:43	Tournoi des Six Nations 2000
3481	142951264	86.68.66.24	2017-11-26T16:06:55	Tournoi des Six Nations 2000
3482	142951337	86.68.66.24	2017-11-26T16:09:09	Tournoi des Six Nations 2000
3483	142952085	86.68.66.24	2017-11-26T16:32:18	Tournoi des Six Nations 2000
3484	142954277	86.68.66.24	2017-11-26T17:29:53	Tournoi des Six Nations 2000
3485	81749957	87.78.50.58	2012-08-10T06:02:06	Postcolonialisme
3486	125403117	176.181.231.35	2016-04-18T17:39:59	Nouvelle République (Star Wars)
3487	125403153	176.181.231.35	2016-04-18T17:41:23	Nouvelle République (Star Wars)
3488	114445515	41.206.88.71	2015-04-24T20:50:16	Vincent Bolloré
3489	120262668	83.200.21.64	2015-11-07T14:55:16	Le Pré-Saint-Gervais
3490	120263157	83.200.21.64	2015-11-07T15:10:56	Le Pré-Saint-Gervais
3491	120264356	83.200.21.64	2015-11-07T15:44:16	Le Pré-Saint-Gervais
3492	120264410	83.200.21.64	2015-11-07T15:45:44	Le Pré-Saint-Gervais
3493	63914238	83.114.38.114	2011-04-01T22:25:29	Neuilly-Plaisance
3494	68165473	93.1.202.189	2011-08-06T17:53:28	Cypress Hill
3495	68165528	93.1.202.189	2011-08-06T17:55:54	Cypress Hill
3496	71524872	129.194.8.73	2011-10-28T07:19:52	Masse réduite
3497	76941153	90.3.177.128	2012-03-23T16:57:25	Sanctus
3498	105692970	62.203.112.96	2014-07-24T20:29:15	C.R.A.Z.Y.
3499	55144747	69.1.176.173	2010-07-11T16:45:12	Paul Bert
3500	55144830	69.1.176.173	2010-07-11T16:47:55	Paul Bert
3501	123057463	86.216.142.112	2016-02-05T12:31:37	Earth, Wind and Fire
3502	123057471	86.216.142.112	2016-02-05T12:31:59	Earth, Wind and Fire
3503	109893744	88.219.191.86	2014-12-12T16:56:16	Discussion utilisateur:Laurent Jerry
3504	52378478	85.229.200.128	2010-04-19T08:54:36	Discussion utilisateur:Lgd
3505	52384953	86.216.64.202	2010-04-19T12:33:35	Discussion utilisateur:Lgd
3506	53613567	81.169.183.122	2010-05-25T10:58:31	Discussion utilisateur:Lgd
3507	56628178	92.243.10.145	2010-08-30T09:05:08	Discussion utilisateur:Lgd
3508	101672960	77.195.169.135	2014-02-28T15:56:28	Ugo Tognazzi
3509	128104865	91.214.44.44	2016-07-24T15:37:28	Louis Marc Antoine de Noailles
3510	104588541	174.93.125.123	2014-06-12T02:38:45	Ferhat Mehenni
3511	113740381	86.198.102.180	2015-04-11T08:28:19	Michael Keaton
3512	88345682	86.211.177.191	2013-02-03T09:12:07	Trottinette
3513	112017172	86.195.120.145	2015-02-20T08:50:30	Barbe-Rouge
3514	112019424	86.195.120.145	2015-02-20T10:15:03	Barbe-Rouge
3515	112019552	86.195.120.145	2015-02-20T10:19:01	Barbe-Rouge
3516	114702332	92.145.251.98	2015-05-03T16:58:23	Auzat
3517	126365403	5.9.158.75	2016-05-21T11:48:59	À la Belle Jardinière
3518	139602398	2.0.192.76	2017-08-08T20:31:06	Jean Galfione
3519	109381323	204.27.56.170	2014-11-24T02:03:50	Tour du Temple
3520	74502809	213.166.196.69	2012-01-18T17:09:52	Le Bonhomme
3521	114705622	88.219.191.2	2015-05-03T19:04:16	Illfurth
3522	54430078	82.248.104.194	2010-06-18T21:42:50	Jebsheim
3523	74502473	213.166.196.69	2012-01-18T16:54:50	Labaroche
3524	63595796	213.166.196.69	2011-03-23T13:42:33	Lautenbach
3525	65033002	213.166.196.69	2011-05-05T07:57:09	Leimbach (Haut-Rhin)
3526	65033036	213.166.196.69	2011-05-05T07:58:11	Leimbach (Haut-Rhin)
3527	65041839	213.166.196.69	2011-05-05T12:28:17	Niederhergheim
3528	65041891	213.166.196.69	2011-05-05T12:30:05	Niederhergheim
3529	65033661	213.166.196.69	2011-05-05T08:18:16	Oderen
3530	64086434	213.166.196.69	2011-04-06T19:45:33	Pfaffenheim
3531	64775215	213.166.196.69	2011-04-27T19:44:57	Rombach-le-Franc
3532	72943987	213.166.196.69	2011-12-08T14:27:48	Rombach-le-Franc
3533	72951952	213.166.196.69	2011-12-08T18:21:42	Rombach-le-Franc
3534	79512942	213.166.196.69	2012-06-06T16:18:02	Rombach-le-Franc
3535	101975715	85.169.72.241	2014-03-11T15:17:57	Université nationale et capodistrienne d'Athènes
3536	133021711	90.59.162.171	2016-12-25T23:25:48	Jake Gyllenhaal
3537	120758502	88.219.191.61	2015-11-24T09:36:53	Guy, Modeste et Crescence
3538	62640247	196.216.156.2	2011-02-25T11:06:15	Gagnoa
3539	110986000	41.189.49.198	2015-01-16T18:40:33	Gagnoa
3540	110986353	41.189.49.198	2015-01-16T18:58:38	Gagnoa
3541	67385538	77.193.68.197	2011-07-12T15:11:01	Save (Garonne)
3542	102234135	90.41.118.17	2014-03-21T10:06:19	Gaillard (Haute-Savoie)
3543	118732463	90.41.118.17	2015-09-17T18:02:16	Marcellaz-Albanais
3544	69364574	85.10.136.150	2011-09-08T10:28:39	Viuz-en-Sallaz
3545	69368697	82.245.41.171	2011-09-08T13:01:28	Viuz-en-Sallaz
3546	69368803	82.245.41.171	2011-09-08T13:04:21	Viuz-en-Sallaz
3547	112852677	83.204.132.120	2015-03-16T23:43:32	New York, unité spéciale
3548	112852746	83.204.132.120	2015-03-16T23:45:44	New York, unité spéciale
3549	114546257	88.219.191.2	2015-04-28T12:22:58	Antidiarrhéique
3550	114546279	88.219.191.2	2015-04-28T12:23:35	Antidiarrhéique
3551	114546608	88.219.191.2	2015-04-28T12:34:46	Antidiarrhéique
3552	123224969	86.206.199.106	2016-02-10T15:56:52	Christian Boltanski
3553	141158770	90.5.3.133	2017-10-02T16:33:50	Olivier Minne
3554	141158915	90.5.3.133	2017-10-02T16:39:09	Olivier Minne
3555	141159079	90.5.3.133	2017-10-02T16:44:24	Olivier Minne
3556	141160504	90.5.3.133	2017-10-02T17:24:50	Olivier Minne
3557	95243185	196.206.151.88	2013-07-24T15:43:55	Jérémy Michalak
3558	101977893	88.219.191.65	2014-03-11T16:19:01	Henri de Raincourt
3559	120902667	88.219.191.61	2015-11-29T12:00:50	Henri II de Bourbon-Condé
3560	114948323	88.219.191.2	2015-05-12T15:08:32	Angelica
3561	61642519	193.251.72.32	2011-01-26T10:18:06	Alten
3562	61642578	193.251.72.32	2011-01-26T10:20:02	Alten
3563	113774334	88.219.191.37	2015-04-12T09:39:59	Bidassoa
3564	61256478	217.128.145.75	2011-01-13T23:55:26	Larry Clark
3565	81538887	41.104.101.219	2012-08-03T20:11:52	Kanye West
3566	61937306	93.182.186.135	2011-02-04T00:54:54	Gentils (religion)
3567	70593176	83.115.72.245	2011-09-30T16:09:45	Blaesheim
3568	70593216	83.115.72.245	2011-09-30T16:10:45	Blaesheim
3569	108200093	86.197.4.3	2014-10-13T17:45:43	Drusenheim
3570	108200104	86.197.4.3	2014-10-13T17:46:32	Drusenheim
3571	128842043	90.26.21.60	2016-08-21T08:35:06	Fouchy
3572	63527483	213.166.196.69	2011-03-22T12:52:07	Le Hohwald
3573	63528094	213.166.196.69	2011-03-22T13:04:05	Le Hohwald
3574	63528200	213.166.196.69	2011-03-22T13:05:37	Le Hohwald
3575	68081254	213.166.196.69	2011-08-04T08:37:55	Neuve-Église (Bas-Rhin)
3576	74773907	213.166.196.69	2012-01-26T09:41:31	Saasenheim
3577	69590156	213.166.196.69	2011-09-13T20:31:01	Saint-Pierre (Bas-Rhin)
3578	141580599	90.33.144.90	2017-10-16T19:50:05	Schœnau
3579	67564893	109.210.146.106	2011-07-18T15:42:56	Stattmatten
3580	67565030	109.210.146.106	2011-07-18T15:46:56	Stattmatten
3581	67565063	109.210.146.106	2011-07-18T15:47:57	Stattmatten
3582	67565101	109.210.146.106	2011-07-18T15:49:10	Stattmatten
3583	104279841	90.48.59.140	2014-06-01T04:51:34	Truchtersheim (commune déléguée)
3584	68104460	213.166.196.69	2011-08-04T20:27:24	Urbeis
3585	110202813	83.200.62.244	2014-12-23T19:05:58	Adriana Karembeu
3586	127450074	90.25.248.207	2016-06-29T11:48:47	Adriana Karembeu
3587	111891835	37.48.81.54	2015-02-16T05:18:18	Conseil français du culte musulman
3588	55371509	222.107.34.53	2010-07-19T16:27:20	Francophilie
3589	72498992	109.210.251.230	2011-11-25T19:33:19	Pays francophone
3590	72486580	90.30.231.244	2011-11-25T12:55:04	Ladislas Ier de Bohême
3591	93545984	90.48.155.112	2013-05-28T17:14:44	Groupe Bilderberg
3592	96268219	90.48.152.137	2013-08-30T19:38:00	Scary Movie
3593	96268251	90.48.152.137	2013-08-30T19:39:28	Scary Movie
3594	72535108	82.124.224.236	2011-11-26T22:54:54	Liste des écoles supérieures de commerce françaises habilitées master
3595	56493569	82.227.89.221	2010-08-25T21:32:36	Erri De Luca
3596	77401108	41.201.32.72	2012-04-06T21:37:43	Gennaro Gattuso
3597	115170509	88.219.191.94	2015-05-19T18:53:01	Boisseaux
3598	122009454	78.250.95.103	2016-01-06T18:30:21	Valuéjols
3599	75276024	90.26.122.65	2012-02-07T18:46:12	Culture du Guatemala
3600	86338290	90.18.170.249	2012-12-09T10:58:27	Berru
3601	65832242	78.251.180.87	2011-05-29T09:21:48	Cosmocats
3602	88811698	86.192.137.142	2013-02-15T13:25:17	Le Vézier
3603	133633440	91.180.98.95	2017-01-14T16:53:40	Harley Quinn
3604	128887368	91.229.61.140	2016-08-22T18:36:47	Gatsby le Magnifique (homonymie)
3605	79912168	82.229.56.40	2012-06-18T18:16:44	Simulateur logique
3606	80863776	82.229.56.40	2012-07-16T06:55:26	Simulateur logique
3607	80863899	82.229.56.40	2012-07-16T07:00:14	Simulateur logique
3608	71231359	95.182.223.67	2011-10-19T13:55:46	Scribus
3609	103164334	78.250.169.208	2014-04-24T05:21:46	Geometridae
3610	70971061	86.206.243.237	2011-10-11T08:44:13	Discussion:Arnaud Montebourg
3611	63695564	82.249.22.61	2011-03-26T11:32:56	Donationware
3612	84793651	92.138.60.217	2012-10-31T13:55:06	Jacques Weber
3613	112819298	83.204.132.120	2015-03-15T20:53:53	Ingrid Chauvin
3614	72770667	90.4.252.144	2011-12-03T16:13:45	Via Corsica
3615	72770778	90.4.252.144	2011-12-03T16:16:13	Via Corsica
3616	114585104	88.219.191.2	2015-04-29T18:28:44	Mauve
3617	133602662	88.219.191.116	2017-01-13T16:53:12	Charles Antoine Bourdot de Richebourg
3618	120907171	88.219.191.61	2015-11-29T14:23:33	Liste des comtes de Soissons
3619	128743131	87.67.7.192	2016-08-18T09:05:30	Pédagogie Steiner-Waldorf
3620	113625172	92.157.119.32	2015-04-07T13:26:37	Thom Yorke
3621	77362502	90.32.20.8	2012-04-05T19:34:09	Jumeau
3622	77362534	90.32.20.8	2012-04-05T19:34:54	Jumeau
3623	77362792	90.32.20.8	2012-04-05T19:42:30	Jumeau
3624	80251157	79.87.15.184	2012-06-28T07:59:56	Rami
3625	80251176	79.87.15.184	2012-06-28T08:00:42	Rami
3626	119769523	88.219.191.62	2015-10-23T23:56:08	Abbaye Sainte-Marie de la Pierre-qui-Vire
3627	84793374	92.138.60.217	2012-10-31T13:47:39	Jérémie Renier
3628	108384224	90.50.160.156	2014-10-20T19:50:35	Alpine (entreprise)
3629	94312816	109.210.207.95	2013-06-22T19:23:49	The Legend of Zelda: Twilight Princess
3630	84793590	92.138.60.217	2012-10-31T13:53:35	Vahina Giocante
3631	71038762	213.165.91.132	2011-10-13T07:28:29	Yves Roucaute
3632	94927148	78.250.169.77	2013-07-13T16:54:15	Discussion utilisateur:Encolpe/Archives
3633	107716423	84.102.28.163	2014-09-24T17:56:38	Bataille de Ligny
3634	84796168	90.42.168.60	2012-10-31T15:23:31	Saint-Siméon-de-Bressieux
3635	90270469	90.26.116.210	2013-03-15T09:05:09	Altviller
3636	129286175	92.138.93.24	2016-09-04T10:56:15	Guenviller
3637	69385172	81.50.140.232	2011-09-08T22:11:39	Henridorff
3638	83484748	90.6.103.206	2012-09-28T20:09:07	Bulligny
3639	58130348	83.194.201.197	2010-10-16T09:44:07	Domèvre-en-Haye
3640	58130470	83.194.201.197	2010-10-16T09:46:00	Domèvre-en-Haye
3641	93901091	109.8.53.216	2013-06-09T08:50:20	Louvemont-Côte-du-Poivre
3642	85907539	207.162.116.1	2012-11-29T15:01:41	Filtre passe-haut
3643	68560262	90.32.114.202	2011-08-18T12:53:16	Philippe Sollers
3644	68565131	90.32.114.202	2011-08-18T15:06:12	Philippe Sollers
3645	138315380	196.52.21.115	2017-06-20T01:23:27	Hamidou ben Ali
3646	141288138	196.52.21.72	2017-10-06T23:06:36	Hamidou ben Ali
3647	119577667	82.252.133.140	2015-10-17T19:53:38	Fantasia 2000
3648	119577755	82.252.133.140	2015-10-17T19:57:27	Fantasia 2000
3649	94737636	41.98.146.185	2013-07-06T12:19:22	Christine (film, 1983)
3650	83142461	86.192.56.75	2012-09-18T15:24:36	Piège de cristal
3651	83142512	86.192.56.75	2012-09-18T15:26:24	Piège de cristal
3652	122214542	88.171.81.129	2016-01-11T21:07:36	Embrayage
3653	99902714	80.236.249.85	2014-01-04T17:57:08	Hyperhidrose
3654	140889853	93.22.204.112	2017-09-23T13:41:27	Louverné
3655	68129266	212.117.186.68	2011-08-05T14:22:12	Tristan Ranx
3656	68129323	212.117.186.68	2011-08-05T14:24:03	Tristan Ranx
3657	124957466	88.219.191.28	2016-04-03T08:34:41	Gaston Gallimard
3658	124957500	88.219.191.28	2016-04-03T08:35:53	Gaston Gallimard
3659	69055373	199.48.147.36	2011-08-31T09:14:42	Gouffre de Padirac
3660	120979820	88.219.191.61	2015-12-01T22:44:31	Sainte Scolastique
3661	96092044	92.132.112.109	2013-08-24T23:14:42	Gauloises
3662	84785164	90.59.167.191	2012-10-31T09:30:54	Maguy
3663	64911953	88.182.108.169	2011-05-01T21:54:51	David Rozehnal
3664	80094485	90.32.38.104	2012-06-23T18:00:08	Association sportive de Cannes volley-ball
3665	98974880	90.32.135.26	2013-12-06T19:31:50	Montpellier Volley Université Club
3666	83589764	41.202.87.115	2012-10-01T17:41:46	Cocody
3667	112266195	89.86.219.237	2015-02-27T19:22:57	Enfant prématuré
3668	63732621	86.67.255.9	2011-03-27T13:33:33	Pérégrin
3669	75219938	96.44.163.76	2012-02-06T08:05:11	Parade
3670	56865309	87.100.45.60	2010-09-06T20:54:51	Conseiller principal d'éducation
3671	87049617	90.32.166.69	2012-12-29T23:59:52	Coupe de France de volley-ball féminin
3672	130356802	82.249.181.170	2016-10-04T17:03:57	Beuvardes
3673	118179912	83.113.195.3	2015-08-29T20:49:37	Rollersoccer
3674	104609716	80.9.133.80	2014-06-12T19:18:10	Frank Lebœuf
3675	135137459	90.16.67.154	2017-03-05T15:20:24	Bruno Rodriguez (football)
3676	135137508	90.16.67.154	2017-03-05T15:22:16	Bruno Rodriguez (football)
3677	120693302	88.219.191.61	2015-11-22T01:35:47	Cosne-d'Allier
3678	68014688	80.9.54.79	2011-08-02T10:29:31	Camel Meriem
3679	129921140	90.11.249.117	2016-09-24T07:46:05	Florent Malouda
3680	129921168	90.11.249.117	2016-09-24T07:46:54	Florent Malouda
3681	104512815	90.1.11.19	2014-06-09T15:14:42	Seyne
3682	114518890	88.219.191.2	2015-04-27T13:17:52	Vaumeilh
3683	114530505	88.219.191.2	2015-04-27T20:02:15	Vaumeilh
3684	71277745	90.37.45.254	2011-10-20T20:02:35	David Suchet
3685	137307565	82.254.90.232	2017-05-13T18:45:43	Châteauroux-les-Alpes
3686	111898131	109.208.207.26	2015-02-16T10:58:46	Laye
3687	130636504	109.201.152.240	2016-10-13T15:44:26	Puy-Sanières
3688	64385645	220.255.1.80	2011-04-16T05:50:51	Serres (Hautes-Alpes)
3689	64385657	220.255.1.75	2011-04-16T05:52:20	Serres (Hautes-Alpes)
3690	68582652	86.68.160.241	2011-08-19T01:11:23	Steven Gerrard
3691	98894090	5.254.140.66	2013-12-03T20:48:44	Fête des Lumières (Lyon)
3692	131031920	93.2.125.73	2016-10-26T01:38:56	Gavin Henson
3693	131032032	93.2.125.73	2016-10-26T01:44:17	Gavin Henson
3694	62155151	86.206.131.36	2011-02-10T19:38:30	Barnas
3695	104179360	92.137.221.17	2014-05-28T10:35:39	Champis
3696	110454374	88.219.191.86	2015-01-01T14:19:50	Malbosc
3697	66486919	82.67.62.169	2011-06-17T10:21:11	Payzac (Ardèche)
3698	98828369	93.1.202.20	2013-12-01T16:41:41	Pourquoi pas ? (2005)
3699	93709484	90.29.138.169	2013-06-02T18:01:47	Saint-Gineis-en-Coiron
3700	54005983	173.35.190.2	2010-06-06T05:23:46	Affaire Rhodia
3701	70899252	209.236.66.137	2011-10-09T16:23:11	Lucifer (cryptographie)
3702	70899395	68.71.46.138	2011-10-09T16:26:30	Lucifer (cryptographie)
3703	65346605	109.130.53.218	2011-05-14T15:55:14	Cavia porcellus
3704	82029674	78.251.74.72	2012-08-17T21:10:00	Sonic
3705	55326566	70.176.16.252	2010-07-17T21:33:53	Rock
3706	54096265	82.228.211.174	2010-06-08T16:53:36	Melvins
3707	92901339	86.212.192.135	2013-05-08T15:12:13	Jurassic Park
3708	75233313	77.201.142.25	2012-02-06T15:10:41	Classe Mistral
3709	128313269	41.248.196.233	2016-08-01T20:44:03	Salé
3710	83345771	90.2.141.152	2012-09-24T15:00:30	Xavier Deniau
3711	59823172	81.248.238.210	2010-12-03T06:58:27	Alien (créature)
3712	101894025	88.219.191.65	2014-03-08T16:01:53	Les Mazures
3713	111830541	88.219.191.53	2015-02-14T00:56:57	Tonnerre (Yonne)
3714	57223997	79.88.250.143	2010-09-18T06:28:54	Ardour
3715	57226316	79.88.250.143	2010-09-18T09:03:52	Ardour
3716	102439321	88.219.191.114	2014-03-28T16:59:21	Isle-Aumont
3717	120446346	88.219.191.61	2015-11-12T18:37:12	Saint-Germain (Aube)
3718	88668743	37.153.194.171	2013-02-11T22:52:35	Mario Andretti
3719	89500546	46.166.185.70	2013-03-04T13:21:08	Mario Andretti
3720	89887889	212.117.180.65	2013-03-12T23:24:16	Mario Andretti
3721	89891748	198.12.67.151	2013-03-12T23:55:26	Mario Andretti
3722	90148146	46.149.18.106	2013-03-14T16:11:32	Mario Andretti
3723	97524083	90.2.139.190	2013-10-16T15:53:04	Arthur Grumiaux
3724	110172288	86.192.168.160	2014-12-22T21:01:46	Eppeville
3725	125139210	92.147.219.197	2016-04-09T12:16:28	Fressenneville
3726	143703850	90.58.152.247	2017-12-20T17:11:51	Havernas
3727	143782411	90.58.152.247	2017-12-23T15:41:52	Muille-Villette
3728	143782419	90.58.152.247	2017-12-23T15:42:20	Muille-Villette
3729	143782437	90.58.152.247	2017-12-23T15:42:55	Muille-Villette
3730	143782489	90.58.152.247	2017-12-23T15:45:11	Muille-Villette
3731	143782512	90.58.152.247	2017-12-23T15:46:10	Muille-Villette
3732	143782623	90.58.152.247	2017-12-23T15:49:57	Muille-Villette
3733	143782687	90.58.152.247	2017-12-23T15:52:22	Muille-Villette
3734	143783157	90.58.152.247	2017-12-23T16:09:27	Muille-Villette
3735	143783553	90.58.152.247	2017-12-23T16:25:04	Muille-Villette
3736	143783560	90.58.152.247	2017-12-23T16:25:20	Muille-Villette
3737	143783567	90.58.152.247	2017-12-23T16:25:31	Muille-Villette
3738	143783576	90.58.152.247	2017-12-23T16:25:51	Muille-Villette
3739	143784032	90.58.152.247	2017-12-23T16:43:43	Muille-Villette
3740	143784097	90.58.152.247	2017-12-23T16:45:50	Muille-Villette
3741	143785167	90.58.152.247	2017-12-23T17:19:21	Muille-Villette
3742	143785191	90.58.152.247	2017-12-23T17:19:59	Muille-Villette
3743	143785256	90.58.152.247	2017-12-23T17:21:13	Muille-Villette
3744	143785383	90.58.152.247	2017-12-23T17:24:53	Muille-Villette
3745	143785986	90.58.152.247	2017-12-23T17:45:45	Muille-Villette
3746	143785992	90.58.152.247	2017-12-23T17:46:00	Muille-Villette
3747	143786134	90.58.152.247	2017-12-23T17:50:58	Muille-Villette
